"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1339194696","x1330930480078860293",2020-11-23 17:45:28,"evertvankuijk","#music 'Blondie' Live at the Apollo Theatre, Glascow / 1979
 
1:28 Slow Motion 4:38 Shayla 7:50 Union City Blue 12:07 Atomic 15:11 Eat To The Beat 20:59 Picture This 21:18 Pretty Baby 24:08 Heart Of Glass 28:55 Hanging On The Telephone 34:42 Sunday Girl
https://t.co/uK43GZpZ0m","Twitter Web App",277,,,,FALSE,FALSE,1,0,,,"music",,"youtube.com/watch?v=kfZNC9…","https://t.co/uK43GZpZ0m","https://www.youtube.com/watch?v=kfZNC9d_w98",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/evertvankuijk/status/1330930480078860293","Evert van Kuijk","Amsterdam","trying to make sense in art and reality","http://t.co/XeskpG2ZRx",FALSE,1193,5000,91,79351,292,2013-04-09 13:33:52,FALSE,"http://t.co/XeskpG2ZRx","http://evertvankuijk.nl",,"https://pbs.twimg.com/profile_banners/1339194696/1403303664","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1190688055692288000/2IpUxWQo_normal.jpg"
"x1185954959059275779","x1330870145477177349",2020-11-23 13:45:43,"iTA360COM","#Videogames https://t.co/WYYOOMityh Real-Time Raytracing Reflections Lights Shadows Tech Demo Atomic Heart #STEAM #PS5 #XboxSeriesX #Nintendo","TweetDeck",140,,,,FALSE,TRUE,0,1,,,"Videogames STEAM PS5",,"youtube.com/watch?v=FWXuSh…","https://t.co/WYYOOMityh","https://www.youtube.com/watch?v=FWXuShNiuXQ",,,,,,,,,"x1185954959059275779","iTA360COM","en",,,,,,,,,,,,,,,,"x1317705146525155328","#Videogames https://t.co/WYYOOMityh Real-Time Raytracing Reflections Lights Shadows Tech Demo Atomic Heart #STEAM #PS5 #XboxSeriesX #Nintendo",2020-10-18 05:52:43,"Twitter Web App",1,1,"x1185954959059275779","iTA360COM","👨🏻‍🚀 Davide Spagocci iTA360.COM 🚀",4,48,734,"Roma \ Rome","Donate to https://t.co/ez83BR0b3N or $|€ AmazonGiftCard via email to: Gift at https://t.co/9u5evS9VQY for Help\Support me| https://t.co/HZKRBzSAJc Multiplatform Gamer",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iTA360COM/status/1330870145477177349","👨🏻‍🚀 Davide Spagocci iTA360.COM 🚀","Roma \ Rome","Donate to https://t.co/ez83BR0b3N or $|€ AmazonGiftCard via email to: Gift at https://t.co/9u5evS9VQY for Help\Support me| https://t.co/HZKRBzSAJc Multiplatform Gamer","https://t.co/C4XldI8Euv",FALSE,4,48,1,734,35,2019-10-20 16:24:49,FALSE,"https://t.co/C4XldI8Euv","http://www.iTA360.com",,"https://pbs.twimg.com/profile_banners/1185954959059275779/1592975722",,"http://pbs.twimg.com/profile_images/1221563036609187841/E1hEUIYh_normal.jpg"
"x259612467","x1330866833256288256",2020-11-23 13:32:34,"silvagamesofc","ATOMIC HEART PS5 - NEW Gameplay Walkthrough (FPS Soviet-Union Horror Game) https://t.co/De9pCMhoQA via @YouTube","Twitter Web App",111,,,,FALSE,FALSE,0,0,,,,,"youtu.be/1hZPTQ_mzdc","https://t.co/De9pCMhoQA","https://youtu.be/1hZPTQ_mzdc",,,,,,,,,"x10228272","YouTube","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/silvagamesofc/status/1330866833256288256","silvagamesofc","Brasil","Page for anyone who is a fan of Games and always seeks to be inside the world of Games https://t.co/6aYwDtjjxP","https://t.co/nCed7R4ueG",FALSE,813,731,0,17770,2,2011-03-02 06:55:47,FALSE,"https://t.co/nCed7R4ueG","https://www.youtube.com/c/SilvaGamesOficial",,"https://pbs.twimg.com/profile_banners/259612467/1606075115","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1044033501937496065/EP6s-BUN_normal.jpg"
"x561895544","x1330826279721922560",2020-11-23 10:51:25,"_mxlsy","@andrelagdameo I was just reading Atomic Habits, okay I'll take this patama tweet by heart 😭","Twitter for Android",77,"x1330549717621739526","x59760300","andrelagdameo",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x59760300","andrelagdameo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_mxlsy/status/1330826279721922560","Michaella","Manila","May lahing Stapler",,FALSE,284,271,0,4884,2599,2012-04-24 10:10:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/561895544/1481408409","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1326242128318455808/-FrCXP_-_normal.jpg"
"x791849358048321536","x1330762445053259777",2020-11-23 06:37:45,"PazaJJ","Atomic Heart by Mundfish","Twitter for iPad",24,"x1330761726761922560","x791849358048321536","PazaJJ",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PazaJJ/status/1330762445053259777","Paza Паза","","Beware! Thou wilt enter the spoiler zone. 🚫I don’t take commissions. 🔕 Repost/icon inquiries: credit me with the link and y’all good. 장르계정 아닙니다.",,FALSE,15411,126,88,2620,8875,2016-10-28 03:49:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/791849358048321536/1604755828","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326853003874168833/ewJb7AAd_normal.jpg"
"x1330482571256410113","x1330723517856313344",2020-11-23 04:03:04,"SakuraiRu3870","just note. 
The album “Atomic Heart” in “Dance Dance Dance” captures S’s glamor as a performer, ‘CROSS ROAD’ has S’s typical strength in singing. When he sings “YES” , that always means ‘a road continuous to the future’, and ‘Oh yes’ part Sakurai pronounces each word very clear. https://t.co/NasKlcaaWv","Twitter for iPhone",279,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/Enet-0zUcAc4GSZ.jpg","https://t.co/NasKlcaaWv","https://twitter.com/SakuraiRu3870/status/1330723517856313344/photo/1","photo","http://pbs.twimg.com/media/Enet-0zUcAc4GSZ.jpg http://pbs.twimg.com/media/Enet-00VgAErKC9.jpg","https://t.co/NasKlcaaWv https://t.co/NasKlcaaWv","https://twitter.com/SakuraiRu3870/status/1330723517856313344/photo/1 https://twitter.com/SakuraiRu3870/status/1330723517856313344/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SakuraiRu3870/status/1330723517856313344","SAKURAI Kazutoshi","日本 東京","SAKURAI feat. Mr.Children. “Everything” to “Soundtracks”. Lyrics on Your Song.","https://t.co/1uFkCoWfJX",FALSE,2,127,0,59,0,2020-11-22 12:06:09,FALSE,"https://t.co/1uFkCoWfJX","http://linkedin.com/in/kaoruishizaki",,"https://pbs.twimg.com/profile_banners/1330482571256410113/1606047034",,"http://pbs.twimg.com/profile_images/1330482978720542722/rEM5BjPj_normal.jpg"
"x4115121552","x1330633288797577219",2020-11-22 22:04:32,"CasualAzriel","My Most Anticipated Games

▪︎ Atomic Heart
▪︎ Black Myth: Wu Kong
▪︎ Cyberpunk 2077
▪︎ Diablo IV
▪︎ Elden Ring
▪︎ Final Fantasy VII Remake, Part 2
▪︎ Final Fantasy XVI 
▪︎ God of War Sequel
▪︎ Resident Evil VIII: Village
▪︎ Tales of Arise
▪︎ Witchfire","Twitter for Android",251,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CasualAzriel/status/1330633288797577219","Casual Azriel ✊🏽✊🏾✊🏿","","Father • Hip Hop & Video Game Enthusiast • US Navy Veteran",,FALSE,90,1200,0,1197,2973,2015-11-03 17:40:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/4115121552/1516543919","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/661608436442861568/8xd5m8fC_normal.jpg"
"x800853471608131585","x1330625318063804419",2020-11-22 21:32:52,"AL_clark71","@calico_heart_ First date, random internet hook up, she was cute and funny but she had atomic B.O.","Twitter for Android",83,"x1330608282654924803","x1036226102459592705","calico_heart_",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1036226102459592705","calico_heart_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AL_clark71/status/1330625318063804419","The reckoning is gon' b lit! ...","United States","Resistance a must, grammar optional,  terrible puns welcome here, will tweet for chocolate chip cookies,#Resistance BLM RT mucho happily married no DM's please",,FALSE,5950,5521,4,55706,39574,2016-11-22 00:08:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/800853471608131585/1604776022",,"http://pbs.twimg.com/profile_images/1325151128791642112/WARJMbv9_normal.jpg"
"x1012464512513871872","x1330623772999630849",2020-11-22 21:26:43,"Atomic__Bear","Our asshole neighbor keeps his dog outside 24/7/365 and she’s always crying and begging for food. We feed her 3 times a day under the fence. It’s so heartbreaking. SPCA complaint filed but it’s not going anywhere. Ugh. My heart breaks for her. 💔 https://t.co/y0KOt7QP1r","Twitter for iPhone",245,,,,FALSE,FALSE,40,4,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1330623699351789569/pu/img/VXan4VmIm03f69ym.jpg","https://t.co/y0KOt7QP1r","https://twitter.com/Atomic__Bear/status/1330623772999630849/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1330623699351789569/pu/img/VXan4VmIm03f69ym.jpg","https://t.co/y0KOt7QP1r","https://twitter.com/Atomic__Bear/status/1330623772999630849/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Atomic__Bear/status/1330623772999630849","😷Christopher Barrett 🇨🇦🇺🇸 ☢️🐻","Canada","Veteran of US Army National Guard. Married an incredible Canadian. #BIDENWONwith306 Lover of all that is decent and fair.",,FALSE,6643,7311,3,21987,32559,2018-06-28 22:35:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1012464512513871872/1541044430",,"http://pbs.twimg.com/profile_images/1012773913820950528/7_-NPcRO_normal.jpg"
"x1012464512513871872","x1328902711060750336",2020-11-18 03:27:50,"Atomic__Bear","@katherineOma Funny thing is, deep down inside, Grassley’s heart is 3x too big, but he always projects that it’s 3x too small.  It’s mind-boggling. He could be like an awesome grandpa up there on the Senate pulpit... alas, he has fallen victim in many ways. Maybe a ventilator will wake him up?","Twitter for iPhone",280,"x1328900133010825219","x1061874037209522177","katherineOma",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1061874037209522177","katherineOma","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Atomic__Bear/status/1328902711060750336","😷Christopher Barrett 🇨🇦🇺🇸 ☢️🐻","Canada","Veteran of US Army National Guard. Married an incredible Canadian. #BIDENWONwith306 Lover of all that is decent and fair.",,FALSE,6643,7311,3,21987,32559,2018-06-28 22:35:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1012464512513871872/1541044430",,"http://pbs.twimg.com/profile_images/1012773913820950528/7_-NPcRO_normal.jpg"
